1.97610, -0.73304, 1.08210, 0.75049, -0.19040, -0.20692, 0.25994
2.03520, -0.76794, 1.13446, 0.76794, -0.19442, -0.20084, 0.24191
2.09290, -0.78540, 1.15192, 0.78540, -0.19861, -0.19525, 0.23046
2.14910, -0.78540, 1.18682, 0.80285, -0.20099, -0.18953, 0.21925
2.20640, -0.78540, 1.20428, 0.82030, -0.20290, -0.18251, 0.21343
2.26270, -0.78540, 1.22173, 0.85521, -0.20478, -0.17836, 0.20961
2.31830, -0.78540, 1.22173, 0.87266, -0.20567, -0.17432, 0.20642
2.37620, -0.78540, 1.22173, 0.89012, -0.20597, -0.17245, 0.20489
2.43350, -0.78540, 1.22173, 0.90757, -0.20544, -0.17152, 0.20346
2.49270, -0.78540, 1.22173, 0.92502, -0.20360, -0.17144, 0.20249
2.54930, -0.78540, 1.22173, 0.94248, -0.20146, -0.17213, 0.20127
2.60870, -0.78540, 1.22173, 0.97738, -0.19768, -0.17378, 0.20029
2.66430, -0.78540, 1.22173, 0.99484, -0.19433, -0.17538, 0.19895
2.72530, -0.78540, 1.20428, 1.01229, -0.18939, -0.17776, 0.19791
2.78270, -0.78540, 1.20428, 1.02974, -0.18566, -0.17950, 0.19661
2.84160, -0.78540, 1.20428, 1.04720, -0.18071, -0.18159, 0.19568
2.89790, -0.78540, 1.20428, 1.08210, -0.17724, -0.18282, 0.19450
2.95490, -0.78540, 1.18682, 1.09956, -0.17411, -0.18385, 0.19367
3.01120, -0.78540, 1.18682, 1.11701, -0.17055, -0.18409, 0.19288
3.06840, -0.78540, 1.18682, 1.13446, -0.16842, -0.18385, 0.19178
3.12450, -0.78540, 1.18682, 1.15192, -0.16637, -0.18276, 0.19084
3.18080, -0.78540, 1.16937, 1.18682, -0.16537, -0.18138, 0.18977
3.23610, -0.78540, 1.16937, 1.20428, -0.16475, -0.17885, 0.18813
3.29380, -0.78540, 1.16937, 1.22173, -0.16442, -0.17648, 0.18676
3.34980, -0.78540, 1.16937, 1.23918, -0.16443, -0.17380, 0.18483
3.40760, -0.78540, 1.16937, 1.25664, -0.16459, -0.16988, 0.18329
3.46450, -0.78540, 1.16937, 1.29154, -0.16471, -0.16683, 0.18126
3.52470, -0.78540, 1.16937, 1.30900, -0.16472, -0.16278, 0.17978
3.58140, -0.78540, 1.16937, 1.32645, -0.16453, -0.15989, 0.17791
3.63810, -0.78540, 1.16937, 1.34390, -0.16413, -0.15635, 0.17656
3.69540, -0.78540, 1.16937, 1.37881, -0.16315, -0.15401, 0.17527
3.75090, -0.78540, 1.16937, 1.39626, -0.16208, -0.15139, 0.17368
3.80960, -0.78540, 1.16937, 1.41372, -0.16020, -0.14972, 0.17250
3.86580, -0.78540, 1.16937, 1.43117, -0.15848, -0.14837, 0.17103
3.92430, -0.78540, 1.16937, 1.44862, -0.15581, -0.14694, 0.16997
3.98130, -0.78540, 1.16937, 1.48353, -0.15357, -0.14607, 0.16893
4.03760, -0.78540, 1.16937, 1.50098, -0.15127, -0.14512, 0.16765
4.09370, -0.78540, 1.16937, 1.51844, -0.14802, -0.14443, 0.16671
4.14910, -0.78540, 1.16937, 1.53589, -0.14566, -0.14381, 0.16562
4.20640, -0.78540, 1.16937, 1.53589, -0.14362, -0.14385, 0.16525
4.26440, -0.78540, 1.16937, 1.53589, -0.14294, -0.14446, 0.16543
4.32130, -0.78540, 1.16937, 1.53589, -0.14286, -0.14568, 0.16583
4.37850, -0.78540, 1.16937, 1.53589, -0.14330, -0.14662, 0.16627
4.43410, -0.78540, 1.16937, 1.53589, -0.14381, -0.14754, 0.16675
4.49200, -0.78540, 1.16937, 1.53589, -0.14451, -0.14788, 0.16695
4.54830, -0.78540, 1.16937, 1.53589, -0.14496, -0.14788, 0.16707
4.60640, -0.78540, 1.16937, 1.53589, -0.14533, -0.14744, 0.16705
4.66270, -0.78540, 1.16937, 1.53589, -0.14575, -0.14691, 0.16700
4.71820, -0.78540, 1.16937, 1.53589, -0.14603, -0.14608, 0.16691
4.77750, -0.78540, 1.16937, 1.53589, -0.14642, -0.14548, 0.16685
4.83560, -0.78540, 1.16937, 1.53589, -0.14671, -0.14481, 0.16684
4.89350, -0.78540, 1.16937, 1.53589, -0.14710, -0.14443, 0.16683
4.94980, -0.78540, 1.16937, 1.53589, -0.14735, -0.14418, 0.16687
5.00520, -0.78540, 1.16937, 1.53589, -0.14760, -0.14402, 0.16691
5.06290, -0.78540, 1.16937, 1.53589, -0.14770, -0.14401, 0.16695
5.12030, -0.78540, 1.16937, 1.53589, -0.14771, -0.14412, 0.16697
5.17590, -0.78540, 1.16937, 1.53589, -0.14759, -0.14426, 0.16698
5.23340, -0.78540, 1.16937, 1.53589, -0.14742, -0.14445, 0.16696
5.29030, -0.78540, 1.16937, 1.53589, -0.14712, -0.14473, 0.16695
5.34770, -0.78540, 1.16937, 1.53589, -0.14688, -0.14496, 0.16694
5.40320, -0.78540, 1.16937, 1.53589, -0.14663, -0.14526, 0.16692
5.46070, -0.78540, 1.16937, 1.53589, -0.14634, -0.14547, 0.16692
5.51880, -0.78540, 1.16937, 1.53589, -0.14615, -0.14570, 0.16690
5.57610, -0.78540, 1.16937, 1.53589, -0.14598, -0.14583, 0.16689
5.63360, -0.78540, 1.16937, 1.53589, -0.14590, -0.14592, 0.16691
5.69030, -0.78540, 1.16937, 1.53589, -0.14587, -0.14597, 0.16691
5.74710, -0.78540, 1.16937, 1.53589, -0.14590, -0.14596, 0.16691
5.80700, -0.78540, 1.16937, 1.53589, -0.14598, -0.14588, 0.16691
5.86480, -0.78540, 1.16937, 1.53589, -0.14608, -0.14579, 0.16691
5.92470, -0.78540, 1.16937, 1.53589, -0.14622, -0.14563, 0.16690
5.98150, -0.78540, 1.16937, 1.53589, -0.14634, -0.14550, 0.16690
